2022-12-04 19:10:31.979 INFO  (zkCallback-11-thread-3) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/sa/state.json] for collection [sa] has occurred - updating... (live nodes size: [2])
2022-12-04 19:10:31.979 INFO  (zkCallback-11-thread-4) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/sa/state.json] for collection [sa] has occurred - updating... (live nodes size: [2])
2022-12-04 19:10:32.147 INFO  (ZKEventListenerThread) [] o.a.s.c.SolrCore config update listener called for core sa_shard2_replica_n4
2022-12-04 19:10:32.156 INFO  (ZKEventListenerThread) [] o.a.s.c.SolrCore core reload sa_shard2_replica_n4
2022-12-04 19:10:32.201 INFO  (ZKEventListenerThread) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-04 19:10:32.233 INFO  (ZKEventListenerThread) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-04 19:10:32.330 INFO  (qtp1165791284-21) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.330 INFO  (qtp1165791284-22) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.331 INFO  (qtp1165791284-22) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=6
2022-12-04 19:10:32.331 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Trying to update my configs
2022-12-04 19:10:32.331 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.c.SolrCore config update listener called for core sa_shard1_replica_n1
2022-12-04 19:10:32.331 INFO  (qtp1165791284-21) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=6
2022-12-04 19:10:32.331 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Another reload is in progress . Not doing anything
2022-12-04 19:10:32.335 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.c.SolrCore core reload sa_shard1_replica_n1
2022-12-04 19:10:32.348 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.c.SolrConfig Using Lucene MatchVersion: 9.0.0
2022-12-04 19:10:32.365 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.s.IndexSchema Schema name=default-config
2022-12-04 19:10:32.410 INFO  (ZKEventListenerThread) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-04 19:10:32.410 INFO  (ZKEventListenerThread) [] o.a.s.c.CoreContainer Reloading SolrCore 'sa_shard2_replica_n4' using configuration from configset sa
2022-12-04 19:10:32.439 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.444 INFO  (qtp1165791284-25) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=5
2022-12-04 19:10:32.444 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Another reload is in progress . Not doing anything
2022-12-04 19:10:32.446 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.447 INFO  (qtp1165791284-26) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=0
2022-12-04 19:10:32.448 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Another reload is in progress . Not doing anything
2022-12-04 19:10:32.494 INFO  (ZKEventListenerThread) [] o.a.s.c.SolrCore Opening new SolrCore at [/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard2_replica_n4], dataDir=[/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard2_replica_n4/data/]
2022-12-04 19:10:32.502 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2022-12-04 19:10:32.502 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.c.CoreContainer Reloading SolrCore 'sa_shard1_replica_n1' using configuration from configset sa
2022-12-04 19:10:32.565 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.c.SolrCore Opening new SolrCore at [/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard1_replica_n1], dataDir=[/home/makfazlic/Desktop/FeatureHunt/solr-9.0.0/example/cloud/node2/solr/sa_shard1_replica_n1/data/]
2022-12-04 19:10:32.571 INFO  (qtp1165791284-20) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.573 INFO  (qtp1165791284-19) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.h.SolrConfigHandler expecting overlay version 0 but my version is -1
2022-12-04 19:10:32.576 INFO  (qtp1165791284-20) [c:sa s:shard2 r:core_node7 x:sa_shard2_replica_n4] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=6
2022-12-04 19:10:32.576 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Another reload is in progress . Not doing anything
2022-12-04 19:10:32.576 INFO  (qtp1165791284-19) [c:sa s:shard1 r:core_node3 x:sa_shard1_replica_n1] o.a.s.c.S.Request webapp=/solr path=/config/znodeVersion params={overlay=0&wt=javabin&version=2} status=0 QTime=3
2022-12-04 19:10:32.578 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.h.SolrConfigHandler Another reload is in progress . Not doing anything
2022-12-04 19:10:32.601 INFO  (ZKEventListenerThread) [] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-04 19:10:32.603 INFO  (ZKEventListenerThread) [] o.a.s.u.CommitTracker Soft AutoCommit: if uncommitted for 3000ms; 
2022-12-04 19:10:32.622 INFO  (ZKEventListenerThread) [] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/sa
2022-12-04 19:10:32.623 INFO  (ZKEventListenerThread) [] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/sa
2022-12-04 19:10:32.625 INFO  (ZKEventListenerThread) [] o.a.s.s.ZkIndexSchemaReader Creating ZooKeeper watch for the managed schema at /configs/sa/managed-schema.xml
2022-12-04 19:10:32.631 INFO  (ZKEventListenerThread) [] o.a.s.s.ZkIndexSchemaReader Current schema version 0 is already the latest
2022-12-04 19:10:32.631 INFO  (ZKEventListenerThread) [] o.a.s.s.DirectSolrSpellChecker init: {accuracy=0.5, maxQueryFrequency=0.01, maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2022-12-04 19:10:32.632 INFO  (ZKEventListenerThread) [] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2022-12-04 19:10:32.633 INFO  (ZKEventListenerThread) [] o.a.s.u.UpdateLog Could not find max version in index or recent updates, using new clock 1751311746474180608
2022-12-04 19:10:32.645 INFO  (searcherExecutor-31-thread-1-processing-localhost:7574_solr) [] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-12-04 19:10:32.645 INFO  (searcherExecutor-31-thread-1-processing-localhost:7574_solr) [] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2022-12-04 19:10:32.663 INFO  (ZKEventListenerThread) [] o.a.s.u.DefaultSolrCoreState New IndexWriter is ready to be used.
2022-12-04 19:10:32.672 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2022-12-04 19:10:32.672 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.u.CommitTracker Soft AutoCommit: if uncommitted for 3000ms; 
2022-12-04 19:10:32.678 INFO  (searcherExecutor-31-thread-1-processing-localhost:7574_solr) [] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2022-12-04 19:10:32.680 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.r.ManagedResourceStorage Configured ZooKeeperStorageIO with znodeBase: /configs/sa
2022-12-04 19:10:32.681 INFO  (SolrConfigHandler-refreshconf) [] o.a.s.r.ManagedResourceStorage Loaded null at path _rest_managed.json using ZooKeeperStorageIO:path=/configs/sa
